tax_id,name,common_name,tax_level,species_taxid,genus_taxid,genus_name,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_r_pct,NR_rpm_bg,NR_maxzscore
659,Photobacterium phosphoreum,"",1,659,657,,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,50000.0,,,100.0,3,5.0,100.0,100.0,33.0,307.6526489,0.00052,0.0,100.0
553611,Photobacterium leiognathi,"",1,553611,657,,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,33330.0,,,100.0,2,3.333,100.0,100.0,33.0,307.6526489,0.00035,0.0,100.0
661,Photobacterium angustum,"",1,661,657,,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,16660.0,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
620,Shigella,"",2,-100,620,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,41713.103099049535,,,23.7592784,28,46.666,23.7592784,98.438,64.0,32.2139587,0.00487,0.9618176,23.7592784
623,Shigella flexneri,"",1,623,620,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,41713.103099049535,,,37.6217225,28,46.666,37.6217225,98.438,64.0,32.2139587,0.00487,0.6120657,37.6217225
400634,Lysinibacillus,"",2,-100,400634,,186817,Bacteria,0,2,3.333,100.0,100.0,87.0,47.3767509,33330.0,0.00035,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
28031,Lysinibacillus fusiformis,"",1,28031,400634,,186817,Bacteria,0,2,3.333,100.0,100.0,87.0,47.3767509,33330.0,0.00035,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
292486,Avibacterium,"",2,-100,292486,,712,Bacteria,0,0,0,-100,0.0,0.0,0.0,16660.0,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
728,Avibacterium paragallinarum,"",1,728,292486,,712,Bacteria,0,0,0,-100,0.0,0.0,0.0,16660.0,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
642,Aeromonas,"",2,-100,642,,84642,Bacteria,0,0,0,-100,0.0,0.0,0.0,16660.0,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
644,Aeromonas hydrophila,"",1,644,642,,84642,Bacteria,0,0,0,-100,0.0,0.0,0.0,16660.0,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
71,Simonsiella,"",2,-100,71,,481,Bacteria,0,1,1.666,100.0,94.0,100.0,48.004364,16660.0,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
72,Simonsiella muelleri,"",1,72,71,,481,Bacteria,0,1,1.666,100.0,94.0,100.0,48.004364,16660.0,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
-200000712,non-genus-specific reads in family Pasteurellaceae,,2,-100,-200000712,,712,Bacteria,0,1,1.666,100.0,89.0,100.0,41.1426659,16660.0,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1679001,Pasteurellaceae bacterium NI1060,"",1,1679001,-200000712,,712,Bacteria,0,1,1.666,100.0,89.0,100.0,41.1426659,16660.0,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
7215,Drosophila,fruit flies,2,-100,7215,,7214,Eukaryota,0,6,10.0,7.7621707,95.35,97.3333,48.2444153,15332.850400000001,0.00104,0.8854755,7.7621707,6,10.0,7.5706797,92.3167,32.5,307.6526489,0.00104,0.6195265,7.7621707
7222,Drosophila grimshawi,"",1,7222,7215,,7214,Eukaryota,0,6,10.0,100.0,95.35,97.3333,48.2444153,15332.850400000001,0.00104,0.0,100.0,6,10.0,100.0,92.3167,32.5,307.6526489,0.00104,0.0,100.0
1578,Lactobacillus,"",2,-100,1578,,33958,Bacteria,0,10,16.666,0.7423602,99.6,77.4,40.3008385,12557.56364088,0.00174,8.8563204,3.2223868,53,88.333,3.2223868,88.711,65.1321,114.0003891,0.00922,18.4995823,3.2223868
1590,Lactobacillus plantarum,"",1,1590,1578,,33958,Bacteria,0,6,10.0,100.0,100.0,62.3333,30.598814,12557.56364088,0.00104,0.0,100.0,22,36.666,100.0,96.0748,61.4545,75.8426666,0.00383,0.0,100.0
1581,Lactobacillus buchneri,"",1,1581,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,1611.1934,,,100.0,3,5.0,100.0,97.9333,29.6667,307.6526489,0.00052,0.0,100.0
47715,Lactobacillus rhamnosus,"",1,47715,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,1357.834776539697,,,28.0916985,9,15.0,28.0916985,56.0,100.0,23.1450863,0.00157,0.2623139,28.0916985
1622,Lactobacillus murinus,"",1,1622,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,536.84964088,,,100.0,1,1.666,100.0,100.0,32.0,307.6526489,0.00017,0.0,100.0
1624,Lactobacillus salivarius,"",1,1624,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,536.84964088,,,100.0,1,1.666,100.0,100.0,33.0,307.6526489,0.00017,0.0,100.0
1597,Lactobacillus paracasei,"",1,1597,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,465.0651810585336,,,7.2161601,12,20.0,7.2161601,90.8533,73.75,90.7207947,0.00209,1.2959814,7.2161601
1584,Lactobacillus delbrueckii,"",1,1584,1578,,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,222.27781822912644,,,13.7958496,3,5.0,13.7958496,100.0,32.0,307.6526489,0.00052,0.1748759,13.7958496
1582,Lactobacillus casei,"",1,1582,1578,,33958,Bacteria,0,1,1.666,100.0,99.0,100.0,54.8538704,123.67720931999999,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1587,Lactobacillus helveticus,"",1,1587,1578,,33958,Bacteria,0,3,5.0,0.5211322,99.0,100.0,54.8538704,8.605420705237897,0.00052,2.4482629,0.6211311,2,3.333,0.6211311,100.0,32.5,307.6526489,0.00035,1.4864453,0.6211311
-200,all taxa with neither family nor genus classification,,2,-100,-200,,-300,Uncategorized,0,670,1116.666,1.2566546,95.1625,295.7,136.866272,11938.218700000001,0.11654,432.5099182,1.2566546,100,166.666,-0.2517336,96.2905,146.77,136.3899078,0.01739,194.9315338,1.2566546
198932,Streptococcus phage phisc1,"",1,198932,-200,,-300,Viruses,1,57,95.0,100.0,91.765,425.0,166.3872223,11938.218700000001,0.00991,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2548308,Streptococcus phage Javan83,"",1,2548308,-200,,-300,Viruses,1,57,95.0,100.0,90.774,336.0,123.6925049,11938.218700000001,0.00991,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
77133,uncultured bacterium,"",1,77133,-200,,-300,Bacteria,0,555,925.0,2.2124813,95.9747,278.647,135.368454,3939.693605511867,0.09653,254.0790253,33.6118409,97,161.666,33.6118409,96.3211,150.454,131.0931244,0.01687,3.4699776,33.6118409
2548306,Streptococcus phage Javan78,"",1,2548306,-200,,-300,Viruses,1,1,1.666,100.0,88.2,93.0,36.3665314,209.35865636,0.00017,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2026735,Deltaproteobacteria bacterium,"",1,2026735,-200,,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,83.90280888,,,100.0,2,3.333,100.0,98.5,32.5,307.6526489,0.00035,0.0,100.0
2558715,Streptococcus satellite phage Javan466,"",1,2558715,-200,,-300,Viruses,1,0,0,-100,0.0,0.0,0.0,41.93881776,,,100.0,1,1.666,100.0,88.9,18.0,307.6526489,0.00017,0.0,100.0
810,Chlamydia,"",2,-100,810,,809,Bacteria,0,0,0,-100,0.0,0.0,0.0,8331.408032403606,,,21.736717,7,11.666,21.736717,95.6714,32.5714,307.6526489,0.00122,0.2623139,21.736717
813,Chlamydia trachomatis,"",1,813,810,,809,Bacteria,0,0,0,-100,0.0,0.0,0.0,8331.408032403606,,,32.8550764,7,11.666,32.8550764,95.6714,32.5714,307.6526489,0.00122,0.1748759,32.8550764
1763,Mycobacterium,"",2,-100,1763,,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,7114.043992365468,,,6.1334808,94,156.666,6.1334808,99.4809,45.7553,265.68573,0.01635,50.3055573,6.1334808
1773,Mycobacterium tuberculosis,"",1,1773,1763,,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,7114.043992365468,,,7.4034608,94,156.666,7.4034608,99.4809,45.7553,265.68573,0.01635,12.6672554,7.4034608
1637,Listeria,"",2,-100,1637,,186820,Bacteria,0,0,0,-100,0.0,0.0,0.0,3700.2877047419765,,,19.2361319,6,10.0,19.2361319,96.491,57.0,33.8538704,0.00104,0.3533869,19.2361319
1639,Listeria monocytogenes,"",1,1639,1637,,186820,Bacteria,0,0,0,-100,0.0,0.0,0.0,3700.2877047419765,,,19.2361319,6,10.0,19.2361319,96.491,57.0,33.8538704,0.00104,0.3533869,19.2361319
45669,Salinicoccus,"",2,-100,45669,,90964,Bacteria,0,2,3.333,9.0296134,100.0,78.0,41.2500191,3009.5701462200004,0.00035,0.1748759,9.0296134,0,0,-100,0.0,0.0,0.0,,,9.0296134
407035,Salinicoccus halodurans,"",1,407035,45669,,90964,Bacteria,0,2,3.333,100.0,100.0,78.0,41.2500191,3009.5701462200004,0.00035,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
475,Moraxella,"",2,-100,475,,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,1220.0735,,,2.440147,3,5.0,2.440147,100.0,32.6667,307.6526489,0.00052,1.2350367,2.440147
479,Moraxella sp.,"",1,479,475,,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,1220.0735,,,100.0,3,5.0,100.0,100.0,32.6667,307.6526489,0.00052,0.0,100.0
32257,Kingella,"",2,-100,32257,,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,758.8349499999999,,,1.5176699,3,5.0,1.5176699,100.0,32.3333,307.6526489,0.00052,1.239053,1.5176699
504,Kingella kingae,"",1,504,32257,,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,758.8349499999999,,,100.0,3,5.0,100.0,100.0,32.3333,307.6526489,0.00052,0.0,100.0
662,Vibrio,"",2,-100,662,,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,84.11957204,,,0.5049194,1,1.666,0.5049194,100.0,32.0,307.6526489,0.00017,0.8852848,0.5049194
666,Vibrio cholerae,"",1,666,662,,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,84.11957204,,,100.0,1,1.666,100.0,100.0,32.0,307.6526489,0.00017,0.0,100.0
1279,Staphylococcus,"",2,-100,1279,,90964,Bacteria,0,10,16.666,-1.6923901,100.0,58.7,28.1383476,45.09337632527326,0.00174,36.0487556,-0.5896289,19,31.666,-0.5896289,94.7986,71.3158,118.9837952,0.0033,47.8723526,-0.5896289
1290,Staphylococcus hominis,"",1,1290,1279,,90964,Bacteria,0,8,13.333,1.9984091,100.0,59.25,28.510952,45.09337632527326,0.00139,4.3629136,1.9984091,0,0,-100,0.0,0.0,0.0,,,1.9984091
1280,Staphylococcus aureus,"",1,1280,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,6.852595135413763,,,0.3670144,19,31.666,0.3670144,94.7986,71.3158,118.9837952,0.0033,24.2410221,0.3670144
1282,Staphylococcus epidermidis,"",1,1282,1279,,90964,Bacteria,0,2,3.333,-1.0487766,100.0,56.5,26.6479244,-5.915872136793883,0.00035,15.0917816,-1.0487766,0,0,-100,0.0,0.0,0.0,,,-1.0487766
3987,Ricinus,"",2,-100,3987,,3977,Eukaryota,0,0,0,-100,0.0,0.0,0.0,20.377408330291598,,,1.4274946,6,10.0,1.4274946,96.8667,31.6667,307.6526489,0.00104,2.6794009,1.4274946
3988,Ricinus communis,castor bean,1,3988,3987,,3977,Eukaryota,0,0,0,-100,0.0,0.0,0.0,20.377408330291598,,,1.4274946,6,10.0,1.4274946,96.8667,31.6667,307.6526489,0.00104,2.6794009,1.4274946
1743,Propionibacterium,"",2,-100,1743,,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,11.377878668359825,,,-0.7565797,1,1.666,-0.7565797,100.0,33.0,307.6526489,0.00017,4.1428719,-0.7565797
1403938,Propionibacterium sp. DORA_15,"",1,1403938,1743,,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,11.377878668359825,,,9.0267542,1,1.666,9.0267542,100.0,33.0,307.6526489,0.00017,0.087438,9.0267542
1386,Bacillus,"",2,-100,1386,,186817,Bacteria,0,0,0,-100,0.0,0.0,0.0,8.957405333664001,,,0.298912,9,15.0,0.298912,100.0,32.5556,307.6526489,0.00157,12.0307646,0.298912
1396,Bacillus cereus,"",1,1396,1386,,186817,Bacteria,0,0,0,-100,0.0,0.0,0.0,8.957405333664001,,,1.9977798,9,15.0,1.9977798,100.0,32.5556,307.6526489,0.00157,4.4536057,1.9977798
590,Salmonella,"",2,-100,590,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.007787531291396499,,,0.0683695,1,1.666,0.0683695,100.0,33.0,307.6526489,0.00017,1.5050019,0.0683695
28901,Salmonella enterica,"",1,28901,590,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.007787531291396499,,,0.0683695,1,1.666,0.0683695,100.0,33.0,307.6526489,0.00017,1.5050019,0.0683695
2697,Heliobacterium,"",2,-100,2697,,31984,Bacteria,0,0,0,-100,0.0,0.0,0.0,-0.07829374083092294,,,-0.2167834,1,1.666,-0.2167834,90.6,32.0,307.6526489,0.00017,2.7668388,-0.2167834
35701,Heliobacterium modesticaldum,"",1,35701,2697,,31984,Bacteria,0,0,0,-100,0.0,0.0,0.0,-0.07829374083092294,,,-0.2167834,1,1.666,-0.2167834,90.6,32.0,307.6526489,0.00017,2.7668388,-0.2167834
150247,Anoxybacillus,"",2,-100,150247,,186817,Bacteria,0,0,0,-100,0.0,0.0,0.0,-0.2096669663110369,,,-0.8346682,1,1.666,-0.8346682,100.0,33.0,307.6526489,0.00017,3.9714403,-0.8346682
33934,Anoxybacillus flavithermus,"",1,33934,150247,,186817,Bacteria,0,0,0,-100,0.0,0.0,0.0,-0.2096669663110369,,,-0.1507791,1,1.666,-0.1507791,100.0,33.0,307.6526489,0.00017,2.0368998,-0.1507791
670516,Mycobacteroides,"",2,-100,670516,,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,-4.39167070278416,,,-0.4932001,13,21.666,-0.4932001,97.9,32.6923,307.6526489,0.00226,49.9503479,-0.4932001
36809,Mycobacteroides abscessus,"",1,36809,670516,,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,-4.39167070278416,,,-0.4109868,13,21.666,-0.4109868,97.9,32.6923,307.6526489,0.00226,44.9410324,-0.4109868
561,Escherichia,"",2,-100,561,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,-16.7673857938272,,,-0.4201176,57,95.0,-0.4201176,94.7439,32.3509,188.2176514,0.00991,419.0569458,-0.4201176
562,Escherichia coli,"",1,562,561,,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,-16.7673857938272,,,-0.4201176,57,95.0,-0.4201176,94.7439,32.3509,188.2176514,0.00991,419.0569458,-0.4201176
