sample	classifier	database	taxid	name	cum_abundance	cls_cum_abundance	unique_abundance	cls_unique_abundance	classrank	rank
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	29385	Staphylococcus saprophyticus	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28035	Staphylococcus lugdunensis	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1288	Staphylococcus xylosus	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1608872	Staphylococcus sp. HMSC36F05	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	42858	Staphylococcus lentus	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	246432	Staphylococcus equorum	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1608858	Staphylococcus sp. HMSC34C02	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1739318	Staphylococcus sp. HMSC062D04	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1290	Staphylococcus hominis	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	46127	Staphylococcus felis	2.9062293909213865e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	487	Neisseria meningitidis	0.04969205146261583				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	485	Neisseria gonorrhoeae	0.0011311939013894012				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	486	Neisseria lactamica	0.0003353341604909292				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	489	Neisseria polysaccharea	7.15379542380649e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	483	Neisseria cinerea	5.141790460860914e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	490	Neisseria sicca	4.694678246873009e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	484	Neisseria flavescens	5.141790460860914e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1906581	Neisseria bergeri	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	488	Neisseria mucosa	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1715052	Neisseria sp. HMSC064E01	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1715179	Neisseria sp. HMSC068C04	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	493	Neisseria canis	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	496	Neisseria macacae	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	607712	Neisseria shayeganii	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	641148	Neisseria sp. oral taxon 014	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1581124	Neisseria sp. HMSC06F02	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1715154	Neisseria sp. HMSC061H08	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1739524	Neisseria sp. HMSC065C04	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28449	Neisseria subflava	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	495	Neisseria elongata	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1299	Deinococcus radiodurans	0.04572616612454311				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	980427	Deinococcus wulumuqiensis	0.001871164615539385				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	249408	Deinococcus marmoris	0.00023473391234365046				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	317577	Deinococcus ficus	0.00012966254205649263				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1768108	Deinococcus actinosclerus	0.00010954249242703688				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	856736	Deinococcus reticulitermitis	9.836468707733923e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	502394	Deinococcus gobiensis	7.600907637794395e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1476583	Deinococcus phoenicis	4.2475660328851036e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	310783	Deinococcus deserti	3.353341604909292e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	309885	Deinococcus hopiensis	3.1297854979153395e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	57498	Deinococcus grandis	2.6826732839274338e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2528713	Deinococcus sp. FeSDHB5-19	2.6826732839274338e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	55148	Deinococcus proteolyticus	2.235561069939528e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	309887	Deinococcus maricopensis	2.235561069939528e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2320857	Deinococcus sp. K2S05-167	2.235561069939528e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	200253	Deinococcus aerius	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1211322	Deinococcus metallilatus	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1182571	Deinococcus swuensis	1.5648927489576698e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	223556	Deinococcus indicus	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	249403	Deinococcus frigens	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	309886	Deinococcus apachensis	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1736338	Deinococcus sp. Leaf326	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	68909	Deinococcus geothermalis	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	68910	Deinococcus murrayi	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1737569	Deinococcus planocerae	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1938608	Deinococcus sp. LM3	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2080419	Deinococcus sp. NW-56	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2568654	Deinococcus sp. KSM4-11	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	32062	Deinococcus radiophilus	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1489678	Deinococcus sp. RL	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1540221	Deinococcus sp. YIM 77859	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2316359	Deinococcus sp. RM	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	57497	Deinococcus radiopugnans	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	519440	Deinococcus aquatilis	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1182568	Deinococcus puniceus	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1309411	Deinococcus soli Cha et al. 2016	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1704277	Deinococcus sp. UR1	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2054903	Deinococcus koreensis	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2136176	Deinococcus sp. OD32	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2545754	Deinococcus sp. S9	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	309889	Deinococcus yavapaiensis	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	432329	Deinococcus peraridilitoris	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2202254	Deinococcus irradiatisoli	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2568653	Deinococcus sp. Arct2-2	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	470	Acinetobacter baumannii	0.05035154197824799				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	48296	Acinetobacter pittii	0.0001833160077350413				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1310723	Acinetobacter sp. 1564232	6.259570995830679e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	487316	Acinetobacter soli	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1351	Enterococcus faecalis	0.04950202877167097				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1352	Enterococcus faecium	0.00028838737802219913				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1063	Rhodobacter sphaeroides	0.044928070822574696				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1247725	Rhodobacter sp. AKP1	0.0005410057789253658				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	418630	Rhodobacter megalophilus	0.00029732962230195724				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	445629	Rhodobacter johrii	0.000279445133742441				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2584941	Rhodobacter sp. JA983	0.0001430759084761298				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	439529	Rhodobacter ovatus	8.271575958776254e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2033869	Rhodobacter sp. CZR27	6.930239316812537e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1061	Rhodobacter capsulatus	5.141790460860914e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	43057	Rhodobacter azotoformans	4.471122139879056e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1655597	Rhodobacter sp. BACL10 MAG-120910-bin24	1.5648927489576698e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	33049	Rhodobacter veldkampii	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	371731	Rhodobacter sp. SW2	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2530049	Rhodobacter sp. TJ48	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1075	Rhodobacter blasticus	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1408890	Rhodobacter sp. CACIA14H1	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1655559	Rhodobacter sp. BACL10 MAG-121220-bin24	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1884310	Rhodobacter sp. 24-YEA-8	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1520	Clostridium beijerinckii	0.04477381710874887				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1702238	Clostridium sp. MF28	2.6826732839274338e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	223919	Clostridium diolis	0.0001676670802454646				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1491	Clostridium botulinum	9.389356493746018e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	225345	Clostridium chromiireducens	7.377351530800442e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	36745	Clostridium saccharoperbutylacetonicum	4.471122139879056e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2070758	Clostridium sp. 2-1	6.259570995830679e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1492	Clostridium butyricum	6.036014888836726e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	169679	Clostridium saccharobutylicum	4.694678246873009e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	641107	Clostridium sp. DL-VIII	3.1297854979153395e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1523155	Clostridium sp. IBUN22A	3.1297854979153395e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1352601	Clostridium sp. LS	2.6826732839274338e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1502	Clostridium perfringens	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	29367	Clostridium puniceum	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1493	Clostridium cellulovorans	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1561	Clostridium baratii	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	36845	Clostridium intestinale	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	40575	Clostridium grantii	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	84025	Clostridium haemolyticum	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	91624	Clostridium acidisoli	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	119641	Clostridium uliginosum	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	217159	Clostridium carboxidivorans	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	394958	Clostridium taeniosporum	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1523154	Clostridium sp. IBUN125C	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2571128	Clostridium sp. HBUAS56017	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	287	Pseudomonas aeruginosa	0.049325419447145746				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	300	Pseudomonas mendocina	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	294	Pseudomonas fluorescens	0.0003398052826308083				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1581118	Pseudomonas sp. HMSC05H02	0.00020120049629455752				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	316	Pseudomonas stutzeri	1.5648927489576698e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	317	Pseudomonas syringae	5.3653465678548677e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	301	Pseudomonas oleovorans	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1336207	Pseudomonas sp. P818	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1978467	Pseudomonas sp. AK6U	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2070677	Pseudomonas sp. FW305-42	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	303	Pseudomonas putida	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	46680	Pseudomonas nitroreducens	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1705700	Pseudomonas sp. 286	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1747	Cutibacterium acnes	0.044742519253769715				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	33010	Cutibacterium avidum	6.706683209818584e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1050843	[Propionibacterium] humerusii	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	821	Bacteroides vulgatus	0.043070319573454946				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	357276	Bacteroides dorei	0.0013838123022925678				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	817	Bacteroides fragilis	0.00035992533226026404				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	46506	Bacteroides stercoris	0.00039569430937929647				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	671267	Bacteroides sartorii	0.00036439645440014307				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	820	Bacteroides uniformis	0.0002235561069939528				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	162156	uncultured Bacteroides sp.	0.00020567161843443657				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	818	Bacteroides thetaiotaomicron	0.00014531146954606934				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1263056	Bacteroides vulgatus CAG:6	0.0001274269809865531				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1896974	Bacteroides sp. 43_108	0.00010060024814727876				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	47678	Bacteroides caccae	9.836468707733923e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	329854	Bacteroides intestinalis	8.0480198517823e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292281	Bacteroides sp. OF04-15BH	7.824463744788348e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	246787	Bacteroides cellulosilyticus	7.377351530800442e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	310300	Bacteroides pyogenes	6.930239316812537e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28116	Bacteroides ovatus	6.483127102824632e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	457391	Bacteroides sp. 3_1_33FAA	5.58890267484882e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	469593	Bacteroides sp. 3_1_40A	5.141790460860914e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	457394	Bacteroides sp. 4_3_47FAA	4.694678246873009e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	371601	Bacteroides xylanisolvens	4.02400992589115e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	204516	Bacteroides massiliensis	3.353341604909292e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1263042	Bacteroides dorei CAG:222	2.6826732839274338e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	338188	Bacteroides finegoldii	2.4591171769334808e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2184759	Bacteroides sp. NMBE5	2.235561069939528e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28111	Bacteroides eggerthii	1.7884488559516224e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28119	Bacteroides zoogleoformans	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	387090	Bacteroides coprophilus	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292943	Bacteroides sp. AM23-18	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	626929	Bacteroides clarus	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	674529	Bacteroides faecis	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1263041	Bacteroides coprophilus CAG:333	8.942244279758112e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	310297	Bacteroides plebeius	7.15379542380649e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	376806	Bacteroides gallinarum	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	871325	Bacteroides faecichinchillae	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1263050	Bacteroides ovatus CAG:22	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292939	Bacteroides sp. AM16-15	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292947	Bacteroides sp. AM27-13	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	28113	Bacteroides heparinolyticus	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	85831	Bacteroides acidifaciens	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1262740	Bacteroides sp. CAG:462	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1739319	Bacteroides sp. HMSC068A09	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292948	Bacteroides sp. AM28-6	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	457393	Bacteroides sp. 4_1_36	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	457395	Bacteroides sp. 9_1_42FAA	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	732242	Bacteroides paurosaccharolyticus	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1262749	Bacteroides sp. CAG:714	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1262754	Bacteroides sp. CAG:98	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1263052	Bacteroides plebeius CAG:211	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1297750	Bacteroides luti	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1907658	Bacteroides ilei	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292929	Bacteroides sp. AF32-15BH	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292935	Bacteroides sp. AF39-10AT	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292945	Bacteroides sp. AM26-11	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2292953	Bacteroides sp. AM44-19	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	310298	Bacteroides coprocola	1.7884488559516224e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1396	Bacillus cereus	0.045967606720096574				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1428	Bacillus thuringiensis	0.0005410057789253658				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1392	Bacillus anthracis	0.0004225210422185708				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1892404	Bacillus sp. ABP14	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1423	Bacillus subtilis	2.012004962945575e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2026186	Bacillus paranthracis	4.9182343538669616e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1890302	Bacillus wiedmannii	0.00030627186658171534				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1405	Bacillus mycoides	7.824463744788348e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2529386	Bacillus sp. SYJ	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	64104	Bacillus pseudomycoides	8.495132065770207e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	580165	Bacillus cytotoxicus	1.117780534969764e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2026188	Bacillus tropicus	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	293388	Bacillus aerius	8.942244279758113e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	155322	Bacillus toyonensis	8.0480198517823e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2056493	Bacillus sp. SN10	5.58890267484882e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	936600	Bacillus sp. GZT	2.9062293909213865e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2026187	Bacillus pacificus	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2026191	Bacillus luti	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2058879	Bacillus sp. HMA207	1.3413366419637169e-05				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1408	Bacillus pumilus	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1390	Bacillus amyloliquefaciens	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1397276	Bacillus sp. H1a	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1565146	Bacillus sp. UMTAT18	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1848605	Bacillus sp. MYb209	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2217815	Bacillus sp. BPN334	6.7066832098185846e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1866314	Bacillus sp. NH11B	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2033508	Bacillus sp. AFS059628	4.471122139879056e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1402	Bacillus licheniformis	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	360310	Bacillus sp. CDB3	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1169144	Bacillus sp. 123MFChir2	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1449045	Bacillus sp. UNC322MFChir4.1	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1761753	Bacillus sp. 166amftsu	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	1866317	Bacillus sp. P14-1	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2039284	Bacillus sp. 17-SMS-01	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2053512	Bacillus bacterium	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2217814	Bacillus sp. AY18-3	2.235561069939528e-06				species	species
UnAmbiguouslyMapped_ds.gut	idseq_nr	default	2217818	Bacillus sp. SH7-1	2.235561069939528e-06				species	species
